	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252
weban-upn_PV_CA_2011-01-24_TEI	presidential_office	college_a	college_b	presidential_office	college_etudiant	college_a	college_a	presidential_office	conseil	consulting_members	college_b	presidential_office	college_b	presidential_office	consulting_members	presidential_office	college_a	consulting_members	presidential_office	conseil	consulting_members	college_a	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	consulting_members	presidential_office	conseil	presidential_office	consulting_members	other	college_etudiant	other	college_a	consulting_members	presidential_office	conseil	consulting_members	other	college_etudiant	other	presidential_office	conseil	other	college_biatss	other	presidential_office	other	consulting_members	consulting_members	presidential_office	consulting_members	other	consulting_members	other	college_a	other	college_a	other	college_etudiant	other	presidential_office	conseil	consulting_members	ext_members	consulting_members	presidential_office	conseil	consulting_members	consulting_members	college_etudiant	consulting_members	presidential_office	consulting_members	college_biatss	college_a	college_etudiant	consulting_members	ext_members	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	college_etudiant	presidential_office	conseil	college_a	presidential_office	other	consulting_members	college_a	presidential_office	college_a	college_a	college_a	consulting_members	college_a	presidential_office																																																																																																																																																						
weban-upn_PV_CA_2011-02-28_TEI	presidential_office	presidential_office	other	other	other	other	consulting_members	other	consulting_members	other	college_a	consulting_members	presidential_office	presidential_office	presidential_office	college_a	presidential_office	ext_members	presidential_office	consulting_members	presidential_office	conseil	consulting_members	college_b	college_a	presidential_office	college_a	consulting_members	presidential_office	college_a	college_a	college_etudiant	consulting_members	college_etudiant	college_biatss	college_etudiant	college_biatss	consulting_members	college_b	college_a	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	college_etudiant	other	ext_members	consulting_members	college_b	consulting_members	presidential_office	conseil	consulting_members	college_a	college_etudiant	consulting_members	presidential_office	conseil	consulting_members	consulting_members	college_b	consulting_members	conseil	other	consulting_members	presidential_office	consulting_members	college_a	college_b	consulting_members	college_a	college_biatss	college_b	college_b	presidential_office	consulting_members	presidential_office	conseil	consulting_members	college_b	consulting_members	consulting_members	college_a	college_a	consulting_members	college_a	consulting_members	other	consulting_members	college_a	college_a	other	consulting_members	college_a	presidential_office	other	college_b	other	consulting_members	consulting_members	college_a	college_a	college_a	consulting_members	college_b	ext_members	college_a	college_b	other	consulting_members	college_b	consulting_members	college_a	college_biatss	presidential_office	conseil	consulting_members	consulting_members	consulting_members	consulting_members	presidential_office	conseil	consulting_members	consulting_members	presidential_office	conseil	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	college_biatss	other	consulting_members	other	college_etudiant	other	college_biatss	consulting_members	presidential_office																																																																																																																
weban-upn_PV_CA_2011-04-04_TEI	presidential_office	presidential_office	college_b	college_biatss	presidential_office	college_a	college_a	presidential_office	consulting_members	college_biatss	presidential_office	other	consulting_members	college_biatss	college_etudiant	presidential_office	college_etudiant	presidential_office	college_etudiant	presidential_office	other	college_biatss	college_a	presidential_office	other	consulting_members	college_biatss	presidential_office	consulting_members	college_biatss	college_etudiant	college_etudiant	presidential_office	conseil	consulting_members	college_b	college_b	college_a	consulting_members	consulting_members	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	consulting_members	college_b	college_a	consulting_members	consulting_members	college_a	consulting_members	college_a	other	consulting_members	college_b	college_a	consulting_members	college_a	consulting_members	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	college_biatss	consulting_members	college_biatss	college_a	consulting_members	consulting_members	presidential_office	consulting_members	consulting_members	college_etudiant	college_biatss	consulting_members	college_b	consulting_members	consulting_members	college_etudiant	college_biatss	presidential_office	college_a	college_etudiant	consulting_members	college_etudiant	college_a	presidential_office	conseil	presidential_office	conseil	presidential_office	consulting_members	conseil	college_etudiant	consulting_members	college_etudiant	college_a	consulting_members	college_a	presidential_office	college_a	consulting_members	college_b	conseil	presidential_office	college_a	consulting_members	college_a	college_a	college_biatss	college_a	college_a	consulting_members	consulting_members	college_etudiant	college_a	college_a	presidential_office	consulting_members	presidential_office	consulting_members	consulting_members	college_a	college_etudiant	college_a	presidential_office	college_etudiant	college_etudiant	presidential_office	college_etudiant	consulting_members	presidential_office	college_etudiant	presidential_office	college_etudiant	presidential_office	college_a	college_biatss	college_biatss	presidential_office	unknown	presidential_office	conseil	presidential_office	consulting_members	consulting_members	consulting_members	conseil	consulting_members	college_a	consulting_members	consulting_members	conseil	consulting_members	college_a	consulting_members	college_a	consulting_members	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	college_biatss	college_biatss	consulting_members	college_biatss	consulting_members	conseil	consulting_members																																																																					
weban-upn_PV_CA_2011-05-02_TEI	presidential_office	presidential_office	consulting_members	college_etudiant	consulting_members	other	college_etudiant	college_a	consulting_members	college_a	consulting_members	consulting_members	college_a	college_biatss	college_etudiant	college_a	college_etudiant	college_b	presidential_office	college_a	consulting_members	other	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	college_a	consulting_members	college_etudiant	college_etudiant	consulting_members	consulting_members	college_biatss	consulting_members	consulting_members	college_b	consulting_members	consulting_members	college_biatss	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	presidential_office	conseil	presidential_office																																																																																																																																																																																																											
weban-upn_PV_CA_2011-05-09_TEI	presidential_office	college_b	college_a	college_etudiant	presidential_office	conseil	presidential_office	consulting_members	college_etudiant	consulting_members	college_a	consulting_members	college_b	presidential_office	college_b	consulting_members	presidential_office	college_biatss	presidential_office	consulting_members	consulting_members	presidential_office	college_a	presidential_office	consulting_members	presidential_office	consulting_members	college_biatss	college_etudiant	presidential_office	consulting_members	presidential_office	college_a	presidential_office	consulting_members	consulting_members	consulting_members	college_a	presidential_office	consulting_members	college_etudiant	presidential_office	college_biatss	presidential_office	consulting_members	college_b	consulting_members	college_biatss	consulting_members	college_etudiant	college_biatss	college_b	college_biatss	presidential_office	consulting_members	ext_members	presidential_office	consulting_members	presidential_office	college_etudiant	presidential_office	college_biatss	consulting_members	presidential_office	college_a	consulting_members	consulting_members	college_a	consulting_members	presidential_office	conseil	consulting_members	unknown	college_biatss	college_etudiant	presidential_office	ext_members	college_biatss	college_etudiant	college_etudiant	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	college_biatss	consulting_members	college_a	consulting_members	college_a	consulting_members	presidential_office	college_etudiant	consulting_members	college_biatss	consulting_members	presidential_office	conseil	presidential_office																																																																																																																																																						
weban-upn_PV_CA_2011-06-06_TEI	presidential_office	college_b	presidential_office	college_etudiant	presidential_office	conseil	presidential_office	presidential_office	consulting_members	presidential_office	ext_members	presidential_office	consulting_members	presidential_office	other	presidential_office	college_a	consulting_members	college_a	consulting_members	consulting_members	college_b	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	college_b	presidential_office	college_etudiant	consulting_members	consulting_members	consulting_members	college_b	consulting_members	presidential_office	conseil	consulting_members	other	presidential_office	conseil	consulting_members	consulting_members	college_a	presidential_office	conseil	consulting_members	college_a	consulting_members	college_a	consulting_members	college_a	consulting_members	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	college_etudiant	college_b	college_a	consulting_members	college_a	consulting_members	consulting_members	college_biatss	presidential_office	conseil	consulting_members	college_a	consulting_members	presidential_office	conseil	consulting_members	college_a	consulting_members	college_etudiant	consulting_members	college_a	presidential_office	college_a	presidential_office	consulting_members	presidential_office	consulting_members	college_a	consulting_members	college_a	college_b	presidential_office	consulting_members	presidential_office	conseil	consulting_members	consulting_members	college_a	consulting_members	consulting_members	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	consulting_members	presidential_office	college_a	presidential_office	consulting_members	college_a	consulting_members	college_a	presidential_office	consulting_members	college_a	presidential_office	conseil	presidential_office	conseil	unknown	presidential_office																																																																																																																																					
weban-upn_PV_CA_2011-07-04_TEI	presidential_office	presidential_office	college_b	college_a	presidential_office	conseil	consulting_members	college_b	college_a	consulting_members	presidential_office	consulting_members	presidential_office	consulting_members	college_a	consulting_members	consulting_members	college_b	consulting_members	presidential_office	college_b	consulting_members	college_b	consulting_members	college_b	presidential_office	consulting_members	college_a	consulting_members	college_etudiant	ext_members	consulting_members	consulting_members	consulting_members	college_a	consulting_members	college_a	presidential_office	conseil	consulting_members	college_biatss	consulting_members	consulting_members	college_b	college_etudiant	consulting_members	presidential_office	college_b	consulting_members	college_b	consulting_members	consulting_members	presidential_office	college_biatss	consulting_members	college_b	consulting_members	consulting_members	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	college_b	presidential_office	college_b	presidential_office	college_b	consulting_members	college_biatss	presidential_office	college_a	presidential_office	conseil	consulting_members	presidential_office	consulting_members	college_etudiant	consulting_members	ext_members	college_biatss	consulting_members	consulting_members	college_a	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	college_a	consulting_members	consulting_members	college_a	consulting_members	college_a	consulting_members	college_a	consulting_members	college_a	consulting_members	college_a	consulting_members	college_a	college_a	college_a	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	consulting_members	consulting_members	consulting_members	presidential_office	conseil	consulting_members	college_biatss	college_b	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	consulting_members	college_etudiant	college_b	college_a	consulting_members	consulting_members	college_biatss	presidential_office	consulting_members	consulting_members	college_a	college_biatss	consulting_members	college_a	presidential_office	conseil	consulting_members	college_a	consulting_members	college_a	consulting_members	presidential_office	consulting_members	college_a	consulting_members	presidential_office	college_biatss	consulting_members	college_biatss	presidential_office	consulting_members	presidential_office	consulting_members	presidential_office	conseil	consulting_members	college_biatss	consulting_members	college_biatss	consulting_members	presidential_office	conseil	college_a	presidential_office	conseil	consulting_members	college_biatss	consulting_members	college_biatss	presidential_office	college_a	consulting_members	college_a	consulting_members	presidential_office	conseil	other	college_a	presidential_office																																																			
weban-upn_PV_CA_2011-09-19_TEI	presidential_office	presidential_office	presidential_office	conseil	college_b	college_b	consulting_members	consulting_members	college_a	consulting_members	consulting_members	college_etudiant	college_b	consulting_members	college_etudiant	consulting_members	ext_members	consulting_members	presidential_office	conseil	presidential_office	conseil	other	college_etudiant	other	college_etudiant	other	college_a	consulting_members	consulting_members	other	consulting_members	college_etudiant	presidential_office	conseil	presidential_office	conseil	consulting_members	conseil	conseil	conseil	conseil	conseil	consulting_members	college_a	consulting_members	college_b	consulting_members	conseil	college_etudiant	consulting_members	other	college_etudiant	other	college_etudiant	college_b	college_etudiant	consulting_members	college_a	college_biatss	consulting_members	consulting_members	college_a	college_etudiant	college_a	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	consulting_members	college_biatss	presidential_office	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	consulting_members	conseil	presidential_office																																																																																																																																																																						
weban-upn_PV_CA_2011-10-17_TEI	presidential_office	presidential_office	college_biatss	presidential_office	other	other	other	other	presidential_office	consulting_members	presidential_office	consulting_members	consulting_members	college_a	presidential_office	consulting_members	consulting_members	presidential_office	college_a	college_a	college_a	presidential_office	college_biatss	presidential_office	consulting_members	presidential_office	college_b	consulting_members	college_etudiant	presidential_office	conseil	ext_members	consulting_members	college_b	consulting_members	college_a	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	consulting_members	consulting_members	college_a	consulting_members	college_a	consulting_members	consulting_members	college_b	consulting_members	presidential_office	conseil	consulting_members	college_a	consulting_members	presidential_office	college_biatss	consulting_members	college_biatss	college_b	presidential_office	conseil	consulting_members	presidential_office	conseil	unknown	presidential_office	conseil	unknown	presidential_office	conseil	unknown	presidential_office	conseil	unknown	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	college_etudiant	consulting_members	college_b	consulting_members	college_biatss	consulting_members	college_biatss	consulting_members	consulting_members	consulting_members	college_a	consulting_members	college_a	consulting_members	college_etudiant	consulting_members	presidential_office	presidential_office																																																																																																																																																										
weban-upn_PV_CA_2011-11-14_TEI	college_etudiant	presidential_office	college_etudiant	presidential_office	college_a	presidential_office	consulting_members	college_biatss	presidential_office	consulting_members	college_a	presidential_office	conseil	consulting_members	consulting_members	consulting_members	presidential_office	conseil	consulting_members	college_b	consulting_members	consulting_members	presidential_office	ext_members	presidential_office	consulting_members	college_a	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	ext_members	consulting_members	consulting_members	consulting_members	consulting_members	college_etudiant	consulting_members	consulting_members	ext_members	consulting_members	presidential_office	conseil	consulting_members	other	consulting_members	presidential_office	conseil	other	presidential_office	conseil	consulting_members	presidential_office	college_b	college_a	consulting_members	consulting_members	presidential_office	conseil	consulting_members	consulting_members	ext_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	consulting_members	presidential_office	conseil	consulting_members	ext_members	consulting_members	ext_members	presidential_office	conseil	consulting_members	college_a	presidential_office	college_a	consulting_members	consulting_members	college_biatss	consulting_members	ext_members	ext_members	consulting_members	consulting_members	consulting_members	college_etudiant	consulting_members	college_etudiant	consulting_members	college_a	college_etudiant	consulting_members	college_biatss	consulting_members	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	college_b	consulting_members	presidential_office																																																																																																																																													
weban-upn_PV_CA_2011-12-12_TEI	presidential_office	presidential_office	college_biatss	presidential_office	college_b	presidential_office	college_b	college_b	presidential_office	conseil	presidential_office	conseil	presidential_office	consulting_members	presidential_office	conseil	consulting_members	other	consulting_members	other	consulting_members	consulting_members	other	college_etudiant	other	consulting_members	college_biatss	other	consulting_members	college_etudiant	other	presidential_office	college_etudiant	other	college_b	presidential_office	consulting_members	college_a	presidential_office	consulting_members	ext_members	other	consulting_members	college_a	college_b	presidential_office	consulting_members	consulting_members	consulting_members	college_biatss	consulting_members	consulting_members	college_biatss	other	college_biatss	presidential_office	conseil	consulting_members	consulting_members	presidential_office	conseil	consulting_members	presidential_office	ext_members	presidential_office	consulting_members	college_b	college_b	college_etudiant	consulting_members	consulting_members	college_etudiant	consulting_members	consulting_members	college_a	ext_members	presidential_office	consulting_members	college_biatss	college_etudiant	college_etudiant	consulting_members	college_etudiant	presidential_office	conseil	consulting_members	consulting_members	college_b	college_etudiant	consulting_members	college_biatss	consulting_members	college_biatss	presidential_office	conseil	college_b	presidential_office	conseil	consulting_members	college_b	consulting_members	consulting_members	college_biatss	consulting_members	college_biatss	presidential_office	conseil	consulting_members	consulting_members	presidential_office	conseil	college_b	consulting_members	college_b	consulting_members	college_b	consulting_members	college_etudiant	college_a	consulting_members	ext_members	presidential_office	consulting_members	college_b	consulting_members	ext_members	college_biatss	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	presidential_office	conseil	consulting_members	consulting_members	consulting_members	consulting_members	consulting_members	presidential_office	conseil	consulting_members	college_biatss	consulting_members	consulting_members	consulting_members	college_biatss	consulting_members	presidential_office	conseil	consulting_members	presidential_office	consulting_members	college_b	college_etudiant	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	college_biatss	presidential_office	conseil	consulting_members	unknown																																																																																							
weban-upn_PV_CA_2012-01-23_TEI	presidential_office	presidential_office	presidential_office	presidential_office	conseil	consulting_members	ext_members	consulting_members	college_a	other	college_b	other	ext_members	other	college_a	other	college_b	other	other	other	other	college_a	other	college_a	other	college_b	other	consulting_members	presidential_office	college_biatss	other	consulting_members	ext_members	college_b	college_biatss	consulting_members	other	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	other	presidential_office	conseil	consulting_members	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office																																																																																																																																																																																															
weban-upn_PV_CA_2012-02-20_TEI	presidential_office	presidential_office	college_a	unknown	other	ext_members	other	ext_members	college_a	other	consulting_members	consulting_members	ext_members	consulting_members	consulting_members	college_b	college_b	consulting_members	presidential_office	college_biatss	presidential_office	conseil	consulting_members	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	consulting_members	presidential_office	conseil	presidential_office	conseil	consulting_members	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office	conseil	presidential_office																																																																																																																																																																																			
